# ID, Campaign, Class, Class Probs (DSCUT, EA, EB, GDOR, Noise, OTHPER, RRab), Anomaly Score
210689240,4, Noise,0.001647,0.016837,0.002317,0.006610,0.647696,0.324581,0.000312,0.016949
210689309,4, Noise,0.009577,0.137898,0.040434,0.082199,0.388882,0.323936,0.017074,0.016949
210689355,4, Noise,0.005783,0.364183,0.004780,0.008057,0.417151,0.199429,0.000618,0.003344
210689391,4,OTHPER,0.010792,0.026018,0.007724,0.160909,0.258170,0.535714,0.000673,0.003344
210689416,4, Noise,0.018798,0.038236,0.001339,0.026702,0.603212,0.310772,0.000941,0.006711
210689433,4, Noise,0.001393,0.031309,0.014464,0.008412,0.744584,0.199182,0.000657,0.006711
210689460,4, Noise,0.000166,0.005670,0.000335,0.000122,0.903579,0.090128,0.000000,0.020408
210689534,4, Noise,0.000553,0.011411,0.001586,0.008438,0.606264,0.371748,0.000000,0.006711
210689585,4,OTHPER,0.001212,0.011108,0.001138,0.004762,0.106887,0.874463,0.000430,0.056338
210689609,4, Noise,0.000189,0.003415,0.000260,0.002312,0.757741,0.236083,0.000000,0.010101
210689708,4,OTHPER,0.000100,0.012711,0.002589,0.187348,0.044019,0.753234,0.000000,0.006711
210689814,4,OTHPER,0.002597,0.001490,0.009132,0.006936,0.008856,0.970988,0.000000,0.023891
210689840,4, Noise,0.004096,0.029241,0.005002,0.004786,0.754555,0.201837,0.000483,0.013514
210689903,4, Noise,0.000971,0.017688,0.001321,0.001034,0.688420,0.290203,0.000362,0.038062
210689944,4, Noise,0.006376,0.049986,0.001644,0.006325,0.684491,0.249015,0.002164,0.003344
210690158,4, Noise,0.006089,0.053563,0.006397,0.048499,0.519621,0.365332,0.000500,0.000000
210690159,4, Noise,0.000168,0.002557,0.000881,0.001578,0.814482,0.180335,0.000000,0.006711
210690210,4, Noise,0.000000,0.001794,0.000826,0.002367,0.614679,0.380334,0.000000,0.000000
210690230,4, Noise,0.004268,0.037510,0.007579,0.014182,0.511857,0.422711,0.001893,0.000000
210690283,4, Noise,0.006516,0.074466,0.006270,0.016298,0.496898,0.399489,0.000063,0.000000
210690333,4, Noise,0.000940,0.006471,0.000616,0.006252,0.855526,0.129901,0.000295,0.003344
210690406,4, Noise,0.001237,0.004255,0.000074,0.010226,0.675316,0.308666,0.000225,0.000000
210690419,4, Noise,0.000990,0.030088,0.001643,0.008791,0.684985,0.273502,0.000000,0.003344
210690453,4, Noise,0.000039,0.001675,0.000000,0.001377,0.587850,0.409058,0.000000,0.020408
210690462,4,OTHPER,0.003412,0.021034,0.003419,0.021976,0.021149,0.928569,0.000441,0.027397
210690537,4, Noise,0.002277,0.020825,0.002804,0.003827,0.815503,0.154708,0.000056,0.083032
210690545,4,OTHPER,0.004036,0.002189,0.000646,0.097928,0.087470,0.807732,0.000000,0.038062
210690609,4, Noise,0.003595,0.020904,0.001301,0.011834,0.652591,0.309588,0.000187,0.003344
210690691,4, Noise,0.001556,0.000762,0.000000,0.001583,0.669728,0.326370,0.000000,0.010101
210690749,4,OTHPER,0.006497,0.008943,0.006234,0.027055,0.428494,0.522395,0.000383,0.060071
210690766,4,OTHPER,0.000309,0.005003,0.001638,0.003935,0.073494,0.915367,0.000254,0.063830
210690791,4, Noise,0.004117,0.093445,0.012292,0.044280,0.454827,0.391039,0.000000,0.010101
210690901,4, Noise,0.001735,0.000455,0.000060,0.002896,0.668421,0.326433,0.000000,0.006711
210691055,4,OTHPER,0.007997,0.046387,0.026694,0.287966,0.183576,0.444931,0.002449,0.090909
210691240,4, Noise,0.000000,0.002669,0.000147,0.001777,0.717100,0.278307,0.000000,0.003344
210691271,4,OTHPER,0.002198,0.080973,0.007952,0.032956,0.378524,0.497145,0.000252,0.010101
210691370,4, Noise,0.000949,0.007471,0.002748,0.002519,0.800777,0.183119,0.002417,0.013514
210691443,4,OTHPER,0.001111,0.045228,0.004425,0.005830,0.357800,0.585606,0.000000,0.020408
210691501,4,OTHPER,0.000321,0.020496,0.002170,0.004509,0.467232,0.505272,0.000000,0.013514
210691580,4, Noise,0.001110,0.036971,0.007680,0.003702,0.611075,0.336352,0.003110,0.030928
210691655,4,OTHPER,0.000305,0.016039,0.001184,0.033279,0.132199,0.816808,0.000186,0.083032
210691717,4,OTHPER,0.005133,0.150511,0.015816,0.024540,0.393260,0.410498,0.000242,0.023891
210691867,4, Noise,0.000929,0.064060,0.005108,0.006336,0.634791,0.288775,0.000000,0.006711
210691870,4, Noise,0.002647,0.247157,0.035636,0.047533,0.452989,0.213043,0.000995,0.006711
210691891,4,OTHPER,0.023361,0.107865,0.011907,0.126105,0.352742,0.378020,0.000000,0.052632
210691912,4,OTHPER,0.003451,0.006176,0.008680,0.107402,0.169206,0.704912,0.000172,0.013514
210691925,4, Noise,0.000162,0.006977,0.000110,0.001832,0.659722,0.331198,0.000000,0.006711
210691926,4, Noise,0.000829,0.011025,0.001024,0.005568,0.630884,0.350670,0.000000,0.010101
210691937,4, Noise,0.006522,0.089405,0.010070,0.022381,0.563558,0.307348,0.000716,0.006711
210691965,4,OTHPER,0.007692,0.007691,0.000901,0.115164,0.293344,0.575207,0.000000,0.016949
210691986,4, Noise,0.002664,0.145284,0.034150,0.043827,0.472191,0.301885,0.000000,0.000000
210692012,4,OTHPER,0.000000,0.004132,0.000218,0.001571,0.404968,0.588991,0.000120,0.056338
210692079,4, Noise,0.019179,0.038013,0.013537,0.009638,0.696894,0.222438,0.000301,0.034483
210692166,4,OTHPER,0.002465,0.062369,0.005983,0.033609,0.420749,0.474825,0.000000,0.020408
210692204,4, Noise,0.004287,0.088747,0.018453,0.008943,0.600633,0.276195,0.002742,0.123596
210692288,4, Noise,0.001075,0.001839,0.000549,0.001066,0.811677,0.183361,0.000434,0.006711
210692292,4, Noise,0.009144,0.075906,0.024252,0.042204,0.480678,0.367758,0.000057,0.003344
210692324,4,OTHPER,0.012405,0.238456,0.057198,0.053315,0.246561,0.383216,0.008848,0.056338
210692381,4, DSCUT,0.984355,0.000406,0.003527,0.001813,0.004740,0.005159,0.000000,0.060071
210692406,4,    EB,0.001245,0.001799,0.986196,0.000000,0.000192,0.009795,0.000774,0.123596
210692429,4,  RRab,0.016053,0.027617,0.050138,0.003824,0.127312,0.385568,0.389488,0.060071
210692439,4,OTHPER,0.000164,0.011043,0.000411,0.002599,0.456877,0.528907,0.000000,0.006711
210692484,4,OTHPER,0.000957,0.057572,0.006625,0.005377,0.416426,0.512943,0.000099,0.003344
210692552,4,OTHPER,0.002148,0.003846,0.001676,0.087046,0.211832,0.693392,0.000061,0.023891
210692557,4,OTHPER,0.002498,0.050142,0.004681,0.011312,0.449726,0.481518,0.000123,0.020408
210692590,4, Noise,0.001791,0.028377,0.003415,0.002374,0.542952,0.419819,0.001272,0.030928
210692739,4,OTHPER,0.000528,0.007446,0.002048,0.004208,0.282115,0.703592,0.000064,0.013514
210692743,4, Noise,0.000843,0.009609,0.000172,0.002686,0.707939,0.278651,0.000101,0.034483
210692774,4,OTHPER,0.000929,0.029424,0.002771,0.005249,0.443242,0.517764,0.000621,0.016949
210692799,4,OTHPER,0.038086,0.044493,0.015917,0.176034,0.356702,0.368768,0.000000,0.016949
210692959,4, Noise,0.003012,0.041987,0.003791,0.008269,0.482639,0.459216,0.001085,0.027397
210692962,4, Noise,0.000783,0.015586,0.000203,0.001690,0.703395,0.278342,0.000000,0.023891
210693194,4, Noise,0.003431,0.029688,0.001795,0.006207,0.677145,0.281609,0.000124,0.016949
210693211,4, Noise,0.001959,0.054820,0.006433,0.001064,0.775471,0.160202,0.000052,0.010101
210693284,4, Noise,0.000255,0.001222,0.000118,0.000067,0.858583,0.139756,0.000000,0.010101
210693420,4, Noise,0.000182,0.001421,0.000004,0.006211,0.557408,0.434774,0.000000,0.010101
210693462,4,OTHPER,0.000323,0.003907,0.000135,0.002827,0.090922,0.901228,0.000657,0.038062
210693497,4,OTHPER,0.000585,0.001686,0.000202,0.002379,0.020025,0.974735,0.000389,0.027397
210693526,4, Noise,0.004542,0.181599,0.058508,0.016675,0.392051,0.314746,0.031878,0.094891
210693636,4,OTHPER,0.001050,0.001805,0.000042,0.027802,0.316157,0.653145,0.000000,0.006711
210693708,4, Noise,0.000403,0.006035,0.000877,0.004219,0.520849,0.467501,0.000117,0.016949
210693744,4, Noise,0.000114,0.025717,0.003493,0.002135,0.760380,0.208108,0.000052,0.000000
210693746,4,OTHPER,0.001217,0.005641,0.001733,0.000247,0.472199,0.518714,0.000250,0.020408
210693790,4, Noise,0.002340,0.014210,0.001764,0.006983,0.805561,0.169044,0.000097,0.048951
210693815,4, Noise,0.000923,0.008827,0.001224,0.002132,0.504267,0.482299,0.000328,0.003344
210693835,4, Noise,0.001438,0.016282,0.001189,0.006177,0.688720,0.285999,0.000196,0.006711
210693874,4,OTHPER,0.001015,0.020875,0.003974,0.009882,0.399359,0.564782,0.000112,0.063830
210694016,4, Noise,0.003363,0.115186,0.015984,0.013755,0.552147,0.298593,0.000971,0.006711
210694038,4,OTHPER,0.000783,0.023647,0.002394,0.010160,0.407384,0.555506,0.000126,0.010101
210694125,4, Noise,0.002560,0.070440,0.004839,0.022995,0.509596,0.386734,0.002836,0.003344
210694160,4,OTHPER,0.021546,0.005534,0.000118,0.018717,0.394414,0.559671,0.000000,0.020408
210694170,4,OTHPER,0.001551,0.026822,0.006189,0.017856,0.370089,0.577064,0.000429,0.013514
210694249,4,OTHPER,0.009097,0.005195,0.000022,0.018447,0.433638,0.533601,0.000000,0.030928
210694306,4,OTHPER,0.002800,0.017949,0.003848,0.036611,0.425814,0.512875,0.000102,0.000000
210694374,4,OTHPER,0.001803,0.067742,0.011700,0.020641,0.405904,0.491990,0.000220,0.006711
210694526,4, Noise,0.001006,0.009218,0.001326,0.042890,0.499485,0.445213,0.000864,0.071429
210694644,4, Noise,0.000622,0.000814,0.000328,0.001867,0.779924,0.216321,0.000123,0.000000
210694695,4, Noise,0.000226,0.005612,0.000000,0.000915,0.701476,0.291772,0.000000,0.020408
210694894,4, Noise,0.002645,0.148181,0.016172,0.018536,0.471870,0.340985,0.001611,0.006711
210695050,4, Noise,0.005931,0.021611,0.000890,0.007243,0.782027,0.182234,0.000064,0.016949
210695144,4, Noise,0.001402,0.009773,0.004469,0.005949,0.600197,0.378210,0.000000,0.003344
210695214,4, Noise,0.001262,0.353113,0.028839,0.001979,0.528593,0.086159,0.000054,0.006711
210695245,4,OTHPER,0.001468,0.066677,0.014186,0.015868,0.383525,0.513185,0.005092,0.013514
210695246,4, Noise,0.002465,0.015898,0.002402,0.000901,0.697090,0.279289,0.001955,0.023891
210695310,4, Noise,0.004226,0.013733,0.001428,0.005101,0.578323,0.397125,0.000064,0.010101
210695360,4, Noise,0.001144,0.369735,0.011755,0.003530,0.423838,0.188740,0.001257,0.006711
210695424,4,OTHPER,0.000125,0.002656,0.000159,0.002650,0.008835,0.985508,0.000067,0.063830
210695583,4, Noise,0.004734,0.052493,0.003385,0.016968,0.516706,0.404938,0.000777,0.006711
210695688,4, Noise,0.005683,0.213726,0.045333,0.008989,0.417346,0.302289,0.006635,0.052632
210695757,4, Noise,0.000295,0.006725,0.001287,0.003591,0.496425,0.491677,0.000000,0.013514
210695777,4, Noise,0.003122,0.079922,0.025296,0.015144,0.511919,0.355030,0.009566,0.030928
210695841,4,OTHPER,0.000047,0.007793,0.000299,0.001111,0.442279,0.548341,0.000130,0.027397
210695905,4,OTHPER,0.008137,0.005531,0.011298,0.285306,0.038598,0.650821,0.000310,0.145038
210695950,4, Noise,0.008629,0.029159,0.002701,0.011523,0.647762,0.300226,0.000000,0.003344
210695955,4, Noise,0.000804,0.008611,0.002565,0.004687,0.688340,0.293127,0.001867,0.013514
210695960,4,OTHPER,0.004403,0.004782,0.000977,0.094719,0.374246,0.520874,0.000000,0.006711
210695994,4,OTHPER,0.001208,0.001219,0.000827,0.105752,0.166201,0.724298,0.000494,0.013514
210696040,4,OTHPER,0.000438,0.012637,0.002977,0.017771,0.428837,0.537045,0.000297,0.003344
210696133,4, Noise,0.006084,0.063106,0.007623,0.027088,0.564716,0.331217,0.000165,0.013514
210696137,4,OTHPER,0.000720,0.018280,0.012142,0.005598,0.296970,0.659314,0.006978,0.034483
210696143,4,OTHPER,0.000367,0.008629,0.002307,0.008325,0.444096,0.535416,0.000861,0.020408
210696161,4, Noise,0.001220,0.002048,0.000219,0.001580,0.757522,0.237410,0.000000,0.006711
210696205,4,OTHPER,0.000000,0.004490,0.000000,0.020267,0.162558,0.812686,0.000000,0.048951
210696288,4,OTHPER,0.006596,0.088348,0.029040,0.024265,0.302301,0.514020,0.035430,0.006711
210696296,4, Noise,0.025079,0.033342,0.014074,0.012704,0.676642,0.238060,0.000099,0.016949
210696373,4, Noise,0.000774,0.023222,0.005160,0.002685,0.777662,0.185341,0.005156,0.010101
210696380,4,OTHPER,0.001187,0.018209,0.000225,0.004731,0.462330,0.513318,0.000000,0.027397
210696425,4,OTHPER,0.003915,0.019103,0.003709,0.023903,0.175777,0.773593,0.000000,0.016949
210696614,4,    EB,0.000354,0.005515,0.956522,0.001858,0.000613,0.027979,0.007159,0.162791
210696628,4, Noise,0.010453,0.030541,0.005330,0.018746,0.475582,0.458911,0.000437,0.090909
210696679,4, Noise,0.000145,0.010501,0.002992,0.004901,0.559876,0.421584,0.000000,0.010101
210696692,4,OTHPER,0.000490,0.026188,0.001403,0.002716,0.422843,0.546293,0.000067,0.079137
210696696,4,OTHPER,0.001710,0.069600,0.007908,0.019389,0.387258,0.513259,0.000876,0.013514
210696712,4, Noise,0.000601,0.003352,0.001186,0.002751,0.794856,0.196907,0.000346,0.003344
210696739,4, Noise,0.000890,0.012905,0.006603,0.024960,0.549449,0.405131,0.000061,0.006711
210696763,4, Noise,0.000854,0.007405,0.000570,0.004481,0.825662,0.160994,0.000035,0.003344
210696879,4, Noise,0.000823,0.011175,0.004746,0.005344,0.578609,0.395616,0.003687,0.023891
210696959,4,OTHPER,0.021502,0.033882,0.084612,0.225024,0.041818,0.588760,0.004401,0.171875
210697132,4, Noise,0.001548,0.028762,0.007065,0.007728,0.503196,0.450761,0.000940,0.006711
210697216,4,OTHPER,0.000860,0.023115,0.005136,0.051663,0.112762,0.806463,0.000000,0.027397
210697273,4, Noise,0.003001,0.002096,0.001349,0.000826,0.883322,0.109405,0.000000,0.020408
210697301,4, Noise,0.000224,0.006538,0.000180,0.006275,0.532070,0.454714,0.000000,0.016949
210697304,4, Noise,0.002539,0.059096,0.025472,0.040651,0.513906,0.358337,0.000000,0.003344
210697335,4, DSCUT,0.957249,0.001266,0.003635,0.011722,0.014578,0.011483,0.000067,0.027397
210697354,4,OTHPER,0.000621,0.011267,0.002224,0.008325,0.479297,0.498200,0.000067,0.048951
210697388,4,OTHPER,0.000538,0.013019,0.003137,0.013981,0.398537,0.570788,0.000000,0.003344
210697426,4,  RRab,0.075438,0.083274,0.157257,0.003825,0.007147,0.125755,0.547304,0.185771
210697531,4, Noise,0.001158,0.018999,0.001616,0.003967,0.558647,0.415150,0.000463,0.013514
210697586,4, Noise,0.008938,0.060071,0.016598,0.038891,0.490973,0.384251,0.000278,0.003344
210697647,4, Noise,0.000728,0.003521,0.000785,0.000927,0.772876,0.220670,0.000494,0.006711
210697736,4, Noise,0.000439,0.003988,0.000607,0.002101,0.760914,0.231952,0.000000,0.016949
210697757,4, Noise,0.001002,0.121064,0.014681,0.038730,0.496599,0.327735,0.000189,0.003344
210697775,4, Noise,0.002925,0.024361,0.003412,0.015532,0.698158,0.254620,0.000991,0.000000
210697782,4, DSCUT,0.416646,0.001106,0.001149,0.038643,0.246916,0.291549,0.003991,0.003344
210697872,4, Noise,0.000772,0.018352,0.000891,0.004687,0.741419,0.233819,0.000061,0.003344
210698200,4,OTHPER,0.002392,0.007383,0.001415,0.032257,0.214971,0.740520,0.001063,0.041667
210698245,4,OTHPER,0.008572,0.044419,0.002486,0.028368,0.442150,0.473950,0.000055,0.013514
210698355,4,OTHPER,0.000940,0.013097,0.005587,0.014446,0.391070,0.574859,0.000000,0.000000
210698373,4, Noise,0.023368,0.164513,0.004868,0.048639,0.553594,0.205018,0.000000,0.023891
210698378,4,OTHPER,0.000000,0.003135,0.000000,0.000760,0.476415,0.519689,0.000000,0.020408
210698543,4, Noise,0.002636,0.106196,0.026160,0.014826,0.466231,0.378077,0.005875,0.003344
210698564,4,OTHPER,0.000912,0.055620,0.014858,0.015094,0.231402,0.677552,0.004562,0.030928
210698679,4, Noise,0.000104,0.000358,0.000220,0.000292,0.772864,0.226163,0.000000,0.013514
210698695,4, Noise,0.015675,0.000740,0.000060,0.008418,0.594996,0.380111,0.000000,0.006711
210698784,4,OTHPER,0.007823,0.028148,0.005595,0.017207,0.417833,0.523394,0.000000,0.079137
210698818,4, Noise,0.001610,0.056686,0.027030,0.010288,0.548942,0.346656,0.008787,0.006711
210698821,4,OTHPER,0.000125,0.011942,0.000131,0.005722,0.301627,0.680389,0.000064,0.034483
210698867,4,OTHPER,0.002560,0.044686,0.002705,0.055964,0.251546,0.642247,0.000292,0.102941
210698927,4,OTHPER,0.000907,0.012988,0.011841,0.007723,0.473857,0.485546,0.007138,0.010101
210698933,4, Noise,0.000399,0.004173,0.000536,0.001954,0.592391,0.400481,0.000067,0.013514
210698990,4, Noise,0.023834,0.100184,0.003109,0.072849,0.526062,0.273962,0.000000,0.003344
210699023,4, Noise,0.003984,0.137204,0.026556,0.046371,0.419698,0.364897,0.001290,0.000000
210699053,4, Noise,0.001412,0.002782,0.001452,0.002906,0.767642,0.222907,0.000899,0.006711
210699081,4, Noise,0.000813,0.020300,0.011327,0.003020,0.711046,0.245773,0.007722,0.013514
210699122,4,OTHPER,0.013454,0.000327,0.000106,0.047183,0.218165,0.720764,0.000000,0.030928
210699158,4, Noise,0.001889,0.008994,0.001607,0.001578,0.670564,0.313973,0.001396,0.048951
210699160,4,OTHPER,0.000000,0.002608,0.000094,0.002336,0.288617,0.706212,0.000133,0.010101
210699177,4,    EA,0.007304,0.387822,0.010479,0.014986,0.328493,0.250226,0.000689,0.016949
210699182,4, Noise,0.000221,0.009905,0.000410,0.001004,0.539237,0.449223,0.000000,0.013514
210699243,4,OTHPER,0.012571,0.010399,0.000957,0.027891,0.424184,0.523997,0.000000,0.003344
210699352,4,OTHPER,0.001831,0.050992,0.004052,0.014814,0.424398,0.503606,0.000305,0.013514
210699516,4, Noise,0.002663,0.015732,0.001795,0.013340,0.640251,0.326160,0.000061,0.003344
210699534,4, Noise,0.007776,0.218541,0.037705,0.065659,0.362971,0.307074,0.000275,0.038062
210699550,4,OTHPER,0.001999,0.009889,0.003885,0.015723,0.008182,0.960323,0.000000,0.048951
210699613,4,OTHPER,0.000726,0.025349,0.007739,0.049572,0.054557,0.861727,0.000331,0.027397
210699621,4, Noise,0.000113,0.002643,0.001036,0.001819,0.751083,0.243003,0.000303,0.023891
210699638,4, Noise,0.000350,0.005457,0.000118,0.001240,0.793559,0.199276,0.000000,0.006711
210699732,4, Noise,0.000103,0.008484,0.001301,0.006607,0.533735,0.449771,0.000000,0.003344
210699847,4, Noise,0.000671,0.059558,0.003692,0.008128,0.761864,0.166001,0.000087,0.013514
210699907,4, Noise,0.003121,0.083156,0.011068,0.014106,0.465390,0.421309,0.001849,0.003344
210699967,4, Noise,0.006442,0.055673,0.002758,0.021399,0.523385,0.389907,0.000437,0.006711
210700078,4, Noise,0.000000,0.002853,0.000389,0.001549,0.705233,0.289915,0.000061,0.013514
210700098,4,OTHPER,0.002948,0.002975,0.024561,0.011347,0.005846,0.952080,0.000243,0.020408
210700136,4,OTHPER,0.000042,0.016341,0.000261,0.004747,0.485830,0.492778,0.000000,0.003344
210700153,4, Noise,0.003916,0.058340,0.009976,0.035016,0.498176,0.390327,0.004248,0.003344
210700174,4, Noise,0.000067,0.002251,0.000452,0.003427,0.656641,0.337094,0.000067,0.000000
210700205,4, Noise,0.000633,0.033576,0.000400,0.012302,0.539717,0.413371,0.000000,0.052632
210700268,4,OTHPER,0.000070,0.008308,0.000000,0.001024,0.482799,0.507799,0.000000,0.034483
210700361,4, Noise,0.000429,0.009203,0.001966,0.002178,0.584611,0.400317,0.001296,0.056338
210700382,4,OTHPER,0.000328,0.004313,0.001648,0.006454,0.489628,0.497629,0.000000,0.003344
210700403,4, Noise,0.004915,0.008502,0.002987,0.011463,0.789200,0.182834,0.000098,0.041667
210700559,4,OTHPER,0.001910,0.187740,0.013883,0.056600,0.267617,0.472052,0.000199,0.003344
210700574,4, Noise,0.002803,0.022906,0.003711,0.018359,0.484029,0.467868,0.000323,0.020408
210700590,4, Noise,0.000439,0.004115,0.002513,0.001451,0.549785,0.441128,0.000569,0.010101
210700633,4, Noise,0.002477,0.031766,0.004475,0.016609,0.566281,0.378094,0.000297,0.013514
210700669,4, Noise,0.035490,0.085370,0.013358,0.046966,0.482259,0.335474,0.001082,0.013514
210700694,4, Noise,0.011475,0.109232,0.027679,0.009834,0.530377,0.279563,0.031839,0.167315
210700745,4, Noise,0.000946,0.003128,0.000490,0.001228,0.758816,0.235229,0.000162,0.016949
210700761,4, Noise,0.004248,0.049857,0.012361,0.073657,0.492135,0.367280,0.000464,0.034483
210700765,4,OTHPER,0.000400,0.007014,0.004697,0.012464,0.207036,0.768389,0.000000,0.010101
210700826,4, Noise,0.005809,0.002348,0.000063,0.010962,0.537923,0.442895,0.000000,0.006711
210700847,4,OTHPER,0.000165,0.007512,0.001431,0.008586,0.006349,0.975758,0.000200,0.045296
210700938,4, Noise,0.001469,0.005980,0.000482,0.001548,0.789155,0.201239,0.000127,0.016949
210701022,4, Noise,0.000365,0.001256,0.000187,0.001200,0.878108,0.118817,0.000067,0.020408
210701071,4, Noise,0.000814,0.001416,0.000204,0.001010,0.841150,0.155186,0.000220,0.003344
210701099,4,OTHPER,0.148738,0.008122,0.017097,0.061661,0.370505,0.393301,0.000576,0.020408
210701183,4,OTHPER,0.001226,0.047466,0.396833,0.004733,0.016221,0.486941,0.046581,0.107011
210701201,4, Noise,0.000052,0.004615,0.000000,0.000690,0.650967,0.343675,0.000000,0.010101
210701207,4,OTHPER,0.005077,0.033649,0.013171,0.066223,0.005741,0.875879,0.000260,0.020408
210701231,4,OTHPER,0.001893,0.043902,0.001997,0.016314,0.439459,0.496436,0.000000,0.010101
210701244,4, Noise,0.026246,0.200143,0.019579,0.021422,0.404158,0.327170,0.001282,0.034483
210701454,4, Noise,0.000607,0.004504,0.003830,0.005342,0.545624,0.438801,0.001292,0.000000
210701482,4, Noise,0.000058,0.001723,0.000071,0.002697,0.696608,0.298842,0.000000,0.003344
210701492,4,OTHPER,0.026836,0.018076,0.005809,0.118550,0.333739,0.496598,0.000392,0.003344
210701520,4, Noise,0.001860,0.020906,0.002286,0.002327,0.608107,0.364252,0.000262,0.102941
210701530,4, Noise,0.000650,0.000848,0.000779,0.000543,0.581002,0.415870,0.000309,0.038062
210701568,4, Noise,0.002506,0.000486,0.000000,0.005125,0.503443,0.488441,0.000000,0.034483
210701627,4,OTHPER,0.000345,0.000603,0.000124,0.014120,0.352448,0.632360,0.000000,0.020408
210701659,4, Noise,0.013598,0.035913,0.005742,0.022069,0.501890,0.420731,0.000056,0.000000
210701669,4,    EB,0.002193,0.053225,0.510354,0.009987,0.010117,0.387273,0.026850,0.056338
210701688,4,    EB,0.002193,0.048644,0.523078,0.009730,0.009811,0.380309,0.026234,0.052632
210701761,4,OTHPER,0.005567,0.012217,0.016454,0.028395,0.015371,0.919738,0.002259,0.063830
210701807,4, Noise,0.001556,0.010054,0.001511,0.002376,0.753589,0.228544,0.002370,0.006711
210701812,4, Noise,0.000524,0.015134,0.003021,0.015162,0.555823,0.410336,0.000000,0.000000
210701825,4,OTHPER,0.006982,0.012074,0.034640,0.027068,0.067774,0.846462,0.005000,0.027397
210701901,4,OTHPER,0.000372,0.013175,0.001430,0.001493,0.293845,0.689686,0.000000,0.003344
210701907,4, Noise,0.000000,0.000702,0.000273,0.000415,0.767039,0.231570,0.000000,0.010101
210701947,4,OTHPER,0.000576,0.001621,0.005741,0.081010,0.004379,0.906607,0.000065,0.027397
210701956,4, Noise,0.067366,0.010954,0.014125,0.245966,0.337169,0.320040,0.004380,0.038062
210701959,4,OTHPER,0.001682,0.014400,0.003084,0.052406,0.236279,0.691784,0.000365,0.003344
210702026,4,OTHPER,0.012714,0.004087,0.000687,0.028383,0.462650,0.491479,0.000000,0.010101
210702034,4, Noise,0.000857,0.016418,0.000866,0.004517,0.616602,0.360499,0.000241,0.016949
210702057,4,OTHPER,0.002689,0.064158,0.010925,0.043183,0.303703,0.574061,0.001281,0.003344
210702216,4,OTHPER,0.005402,0.018743,0.022904,0.018164,0.065053,0.868078,0.001655,0.158301
210702251,4,OTHPER,0.000192,0.011106,0.000588,0.001932,0.382253,0.603929,0.000000,0.048951
210702287,4, Noise,0.011623,0.012133,0.004027,0.014194,0.773717,0.184077,0.000229,0.013514
210702313,4, Noise,0.001714,0.028290,0.009686,0.006679,0.493362,0.460269,0.000000,0.023891
210702319,4,OTHPER,0.000420,0.010849,0.000500,0.003121,0.477182,0.507810,0.000119,0.003344
210702344,4, Noise,0.001278,0.023085,0.002438,0.007856,0.554709,0.408589,0.002045,0.006711
210702350,4, Noise,0.000560,0.034469,0.001283,0.002555,0.828056,0.133076,0.000000,0.000000
210702353,4, Noise,0.002193,0.011136,0.001620,0.006281,0.700173,0.278417,0.000178,0.016949
210702485,4,OTHPER,0.000022,0.005447,0.000522,0.004577,0.400779,0.587755,0.000897,0.016949
210702527,4, Noise,0.005080,0.079092,0.006147,0.004135,0.584600,0.320360,0.000585,0.010101
210702613,4,OTHPER,0.012061,0.026840,0.001188,0.035419,0.300856,0.623637,0.000000,0.056338
210702696,4, Noise,0.000040,0.004092,0.000038,0.000738,0.546742,0.448351,0.000000,0.016949
210702779,4,OTHPER,0.007345,0.004057,0.000004,0.018568,0.455352,0.514675,0.000000,0.016949
210702780,4, Noise,0.000935,0.001640,0.000202,0.000895,0.830998,0.165034,0.000296,0.016949
210702788,4,OTHPER,0.001662,0.009475,0.005039,0.066496,0.188923,0.728139,0.000265,0.003344
210702868,4,OTHPER,0.001852,0.154163,0.010976,0.008767,0.254390,0.569852,0.000000,0.060071
210702898,4, Noise,0.003091,0.025687,0.005055,0.030910,0.474724,0.460476,0.000057,0.000000
210703014,4,OTHPER,0.001778,0.030935,0.017236,0.014531,0.437418,0.497423,0.000680,0.016949
210703162,4, Noise,0.001027,0.038400,0.001452,0.009105,0.738317,0.211699,0.000000,0.003344
210703170,4,OTHPER,0.004573,0.143600,0.014104,0.038948,0.388659,0.408948,0.001166,0.006711
210703179,4, Noise,0.088781,0.128620,0.069576,0.085897,0.351237,0.274211,0.001678,0.045296
210703227,4, Noise,0.000490,0.002208,0.000395,0.000504,0.887891,0.108127,0.000385,0.045296
210703374,4,OTHPER,0.001094,0.031947,0.004592,0.009114,0.466057,0.486953,0.000245,0.003344
210703394,4,OTHPER,0.002416,0.146064,0.024569,0.022926,0.286404,0.515153,0.002469,0.020408
210703505,4, Noise,0.001585,0.007415,0.000249,0.007136,0.649917,0.333700,0.000000,0.071429
210703566,4, Noise,0.000127,0.001783,0.000016,0.000116,0.790611,0.207279,0.000067,0.010101
210703831,4, Noise,0.000000,0.019268,0.001379,0.001217,0.779529,0.198488,0.000119,0.006711
210703889,4, Noise,0.005689,0.006500,0.000636,0.011667,0.544498,0.430750,0.000259,0.003344
210703995,4, Noise,0.010474,0.070369,0.018451,0.005586,0.630948,0.229723,0.034450,0.048951
210704133,4,OTHPER,0.011944,0.016712,0.020438,0.047655,0.016800,0.883461,0.002990,0.086957
210704229,4, Noise,0.004484,0.062857,0.013045,0.022425,0.498941,0.397651,0.000597,0.003344
